name,min_A3,max_A3,min_D1,max_D1,min_D2,max_D2,min_D3,max_D3,min_D4,max_D4
Jet\m1185_unified_prepared.obj,0.000000,3.140723,0.036747,0.582738,0.000000,0.984037,0.000000,0.139397,0.000000,0.005718
Jet\m1187_unified_prepared.obj,0.000000,3.138466,0.032370,0.622816,0.000000,1.018365,0.000000,0.266216,0.000000,0.011951
Jet\m1188_unified_prepared.obj,0.000000,3.138445,0.016216,0.563232,0.000000,1.022355,0.000000,0.234571,0.000000,0.013760
Jet\m1190_unified_prepared.obj,0.000000,3.138551,0.036300,0.599296,0.000000,1.013363,0.000000,0.216272,0.000000,0.012785
Jet\m1191_unified_prepared.obj,0.000000,3.139738,0.022059,0.540326,0.000000,0.999918,0.000000,0.255802,0.000000,0.011584
Jet\m1193_unified_prepared.obj,0.000000,3.136725,0.025855,0.650465,0.000000,1.000705,0.000000,0.178336,0.000000,0.006453
Jet\m1194_unified_prepared.obj,0.000000,3.138635,0.019521,0.575408,0.000000,0.990639,0.000000,0.277284,0.000000,0.013414
Jet\m1195_unified_prepared.obj,0.000000,3.138404,0.018533,0.586888,0.000000,0.923304,0.000000,0.215682,0.000000,0.009411
Jet\m1196_unified_prepared.obj,0.000000,3.138794,0.014184,0.625106,0.000000,0.983712,0.000000,0.233832,0.000000,0.013318
Jet\m1197_unified_prepared.obj,0.000000,3.138114,0.011324,0.634147,0.000000,0.993542,0.000000,0.179934,0.000000,0.006491
Jet\m1198_unified_prepared.obj,0.000000,3.137389,0.019203,0.589610,0.000000,1.000319,0.000000,0.236157,0.000000,0.011150
Jet\m1199_unified_prepared.obj,0.000000,3.136938,0.043960,0.571180,0.000000,0.999586,0.000000,0.151030,0.000000,0.008377
Jet\m1200_unified_prepared.obj,0.000000,3.131991,0.027958,0.589041,0.000000,0.945005,0.000000,0.160561,0.000000,0.007776
Jet\m1201_unified_prepared.obj,0.000000,3.135367,0.046672,0.534941,0.000000,1.011565,0.000000,0.218270,0.000000,0.014623
Jet\m1202_unified_prepared.obj,0.000000,3.137133,0.031692,0.615126,0.000000,0.998942,0.000000,0.206714,0.000000,0.007490
Jet\m1204_unified_prepared.obj,0.000000,3.141432,0.038620,0.633393,0.000000,0.969967,0.000000,0.242195,0.000000,0.015583
Jet\m1205_unified_prepared.obj,0.000000,3.137574,0.041006,0.637864,0.000000,1.054488,0.000000,0.323314,0.000000,0.010860
Jet\m1207_unified_prepared.obj,0.000000,3.141097,0.045087,0.725993,0.000000,0.858940,0.000000,0.084335,0.000000,0.001711
Jet\m1208_unified_prepared.obj,0.000000,3.135738,0.066693,0.521684,0.000000,0.898445,0.000000,0.246835,0.000000,0.015564
Jet\m1209_unified_prepared.obj,0.000000,3.120884,0.062943,0.553328,0.000000,1.010814,0.000000,0.306856,0.000000,0.010795
Jet\m1210_unified_prepared.obj,0.000000,3.141559,0.045405,0.669954,0.000000,0.961100,0.000000,0.256006,0.000000,0.011658
Jet\m1211_unified_prepared.obj,0.000000,3.126632,0.051788,0.613873,0.000000,0.969033,0.000000,0.196884,0.000000,0.011737
Jet\m1212_unified_prepared.obj,0.000000,3.135274,0.028020,0.648924,0.000000,1.018496,0.000000,0.218941,0.000000,0.015277
Jet\m1213_unified_prepared.obj,0.000000,3.135959,0.025174,0.594409,0.000000,0.971905,0.000000,0.125664,0.000000,0.004703
Jet\m1214_unified_prepared.obj,0.000000,3.140879,0.027321,0.633547,0.000000,1.001029,0.000000,0.241079,0.000000,0.008815
Jet\m1215_unified_prepared.obj,0.000000,3.139289,0.027287,0.621513,0.000000,1.008833,0.000000,0.250355,0.000000,0.014129
Jet\m1216_unified_prepared.obj,0.000000,3.139067,0.033128,0.626643,0.000000,1.000035,0.000000,0.220344,0.000000,0.008914
Jet\m1217_unified_prepared.obj,0.000000,3.139458,0.036517,0.636706,0.000000,0.974837,0.000000,0.208102,0.000000,0.011270
Jet\m1218_unified_prepared.obj,0.000000,3.140208,0.017874,0.608968,0.000000,0.995650,0.000000,0.239555,0.000000,0.012108
Jet\m1219_unified_prepared.obj,0.000000,3.135046,0.026204,0.550507,0.000000,0.984624,0.000000,0.250505,0.000000,0.011205
Jet\m1220_unified_prepared.obj,0.000000,3.138240,0.028363,0.612862,0.000000,0.980751,0.000000,0.270628,0.000000,0.009546
Jet\m1221_unified_prepared.obj,0.000000,3.141430,0.046798,0.727052,0.000000,1.005177,0.000000,0.273248,0.000000,0.011484
Jet\m1222_unified_prepared.obj,0.000000,3.139440,0.053953,0.719898,0.000000,0.991861,0.000000,0.168676,0.000000,0.007120
Jet\m1223_unified_prepared.obj,0.000000,3.136108,0.026575,0.632521,0.000000,1.000387,0.000000,0.263231,0.000000,0.008312
Jet\m1224_unified_prepared.obj,0.000000,3.140882,0.003060,0.622673,0.000000,0.954887,0.000000,0.161713,0.000000,0.004184
Jet\m1225_unified_prepared.obj,0.000000,3.138084,0.005735,0.520752,0.000000,0.930694,0.000000,0.227716,0.000000,0.007591
Jet\m1226_unified_prepared.obj,0.000000,3.133863,0.044626,0.639664,0.000000,0.999540,0.000000,0.203355,0.000000,0.011900
Jet\m1227_unified_prepared.obj,0.000000,3.132196,0.012608,0.623013,0.000000,1.009576,0.000000,0.242082,0.000000,0.008857
Jet\m1228_unified_prepared.obj,0.000000,3.137475,0.006136,0.652414,0.000000,0.973742,0.000000,0.156381,0.000000,0.008641
Jet\m1229_unified_prepared.obj,0.000000,3.138570,0.019768,0.615173,0.000000,1.000033,0.000000,0.198275,0.000000,0.010185
Jet\m1230_unified_prepared.obj,0.000000,3.139336,0.039093,0.617309,0.000000,1.012037,0.000000,0.208933,0.000000,0.012902
Jet\m1231_unified_prepared.obj,0.000000,3.141523,0.050876,0.658781,0.000000,0.995171,0.000000,0.213216,0.000000,0.007438
Jet\m1232_unified_prepared.obj,0.000000,3.130230,0.049478,0.521521,0.000000,0.995954,0.000000,0.266821,0.000000,0.011010
Jet\m1233_unified_prepared.obj,0.000000,3.138282,0.042341,0.536025,0.000000,0.984795,0.000000,0.124241,0.000000,0.003850
Jet\m1234_unified_prepared.obj,0.000000,3.137928,0.040570,0.519520,0.000000,0.997058,0.000000,0.213587,0.000000,0.008761
Jet\m1235_unified_prepared.obj,0.000000,3.141586,0.018682,0.629442,0.000000,0.993146,0.000000,0.311556,0.000000,0.011933
Jet\m1236_unified_prepared.obj,0.000000,3.139535,0.031478,0.611378,0.000000,0.976774,0.000000,0.219286,0.000000,0.009290
Jet\m1237_unified_prepared.obj,0.000000,3.137425,0.038000,0.558261,0.000000,1.005783,0.000000,0.324363,0.000000,0.024615
Jet\m1238_unified_prepared.obj,0.000000,3.134463,0.037449,0.649705,0.000000,1.011003,0.000000,0.175911,0.000000,0.005634
Jet\m1239_unified_prepared.obj,0.000000,3.133512,0.083263,0.614317,0.000000,1.005277,0.000000,0.273222,0.000000,0.014269
Jet\m1240_unified_prepared.obj,0.000000,3.140132,0.030646,0.616735,0.000000,0.983694,0.000000,0.214151,0.000000,0.005001
Jet\m1241_unified_prepared.obj,0.000000,3.137745,0.049066,0.631506,0.000000,1.023794,0.000000,0.334060,0.000000,0.023778
Jet\m1242_unified_prepared.obj,0.000000,3.138939,0.024929,0.631993,0.000000,0.999722,0.000000,0.191037,0.000000,0.012544
Jet\m1243_unified_prepared.obj,0.000000,3.135500,0.017754,0.640686,0.000000,0.988670,0.000000,0.233197,0.000000,0.008123
Jet\m1245_unified_prepared.obj,0.000000,3.136778,0.024733,0.501251,0.000000,0.806834,0.000000,0.168318,0.000000,0.005523
Jet\m1246_unified_prepared.obj,0.000000,3.139175,0.055179,0.550866,0.000000,0.998575,0.000000,0.245488,0.000000,0.013436
Jet\m1247_unified_prepared.obj,0.000000,3.135942,0.056776,0.574066,0.000000,1.021720,0.000000,0.234772,0.000000,0.019227
Jet\m1248_unified_prepared.obj,0.000000,3.137484,0.073369,0.587774,0.000000,1.039675,0.000000,0.233319,0.000000,0.022631
Jet\m1249_unified_prepared.obj,0.000000,3.135413,0.073450,0.609631,0.000000,1.017018,0.000000,0.225132,0.000000,0.018709
Jet\m1250_unified_prepared.obj,0.000000,3.139364,0.015952,0.502293,0.000000,0.998923,0.000000,0.255293,0.000000,0.012732
Jet\m1251_unified_prepared.obj,0.000000,3.136705,0.011422,0.659521,0.000000,0.942539,0.000000,0.158254,0.000000,0.007448
Jet\m1252_unified_prepared.obj,0.000000,3.139324,0.007226,0.587303,0.000000,1.001084,0.000000,0.181126,0.000000,0.009863
Jet\m1253_unified_prepared.obj,0.000000,3.136106,0.009396,0.612251,0.000000,0.972574,0.000000,0.254544,0.000000,0.013322
Jet\m1255_unified_prepared.obj,0.000000,3.139919,0.026619,0.639910,0.000000,1.002258,0.000000,0.229232,0.000000,0.011289
Jet\m1256_unified_prepared.obj,0.000000,3.137560,0.010315,0.593456,0.000000,0.986625,0.000000,0.160760,0.000000,0.003747
Jet\m1257_unified_prepared.obj,0.000000,3.132244,0.008467,0.596682,0.000000,0.995688,0.000000,0.161961,0.000000,0.003534
Jet\m1258_unified_prepared.obj,0.000000,3.135764,0.027465,0.596885,0.000000,0.975076,0.000000,0.209576,0.000000,0.008678
Jet\m1259_unified_prepared.obj,0.000000,3.129887,0.044197,0.530128,0.000000,1.005841,0.000000,0.218671,0.000000,0.015694
Jet\m1260_unified_prepared.obj,0.000000,3.136773,0.033315,0.534467,0.000000,1.018681,0.000000,0.189743,0.000000,0.011774
Jet\m1261_unified_prepared.obj,0.000000,3.138734,0.042233,0.630802,0.000000,1.008511,0.000000,0.245757,0.000000,0.012691
Jet\m1262_unified_prepared.obj,0.000000,3.138826,0.010234,0.659203,0.000000,1.001028,0.000000,0.249139,0.000000,0.010298
Jet\m1263_unified_prepared.obj,0.000000,3.138617,0.032433,0.676229,0.000000,1.000632,0.000000,0.292867,0.000000,0.019780
Jet\m1264_unified_prepared.obj,0.000000,3.138855,0.006089,0.534524,0.000000,1.000602,0.000000,0.287637,0.000000,0.013093
Jet\m1265_unified_prepared.obj,0.000000,3.138984,0.044389,0.726095,0.000000,0.857901,0.000000,0.094111,0.000000,0.002090
Jet\m1266_unified_prepared.obj,0.000000,3.139369,0.002810,0.518437,0.000000,1.001446,0.000000,0.201585,0.000000,0.008220
Jet\m1267_unified_prepared.obj,0.000000,3.138036,0.012176,0.517426,0.000000,0.967245,0.000000,0.261723,0.000000,0.008824
Jet\m1268_unified_prepared.obj,0.000000,3.140712,0.005398,0.501336,0.000000,1.000469,0.000000,0.195835,0.000000,0.004180
Jet\m1269_unified_prepared.obj,0.000000,3.141152,0.007513,0.505076,0.000000,1.000688,0.000000,0.190875,0.000000,0.004065
Jet\m1270_unified_prepared.obj,0.000000,3.138263,0.008171,0.505323,0.000000,1.001077,0.000000,0.142926,0.000000,0.003398
Jet\m1271_unified_prepared.obj,0.000000,3.134863,0.009307,0.504342,0.000000,1.000307,0.000000,0.159001,0.000000,0.003401
Jet\m1273_unified_prepared.obj,0.000000,3.135539,0.008766,0.505162,0.000000,1.000909,0.000000,0.194632,0.000000,0.006593
Jet\m1274_unified_prepared.obj,0.000000,3.137086,0.032001,0.514203,0.000000,0.997740,0.000000,0.227695,0.000000,0.008126
Jet\m1275_unified_prepared.obj,0.000000,3.135631,0.004822,0.513046,0.000000,1.001884,0.000000,0.193389,0.000000,0.009801
Jet\m1276_unified_prepared.obj,0.000000,3.141584,0.008043,0.506306,0.000000,1.001776,0.000000,0.152535,0.000000,0.003435
Jet\m1277_unified_prepared.obj,0.000000,3.139321,0.005614,0.502193,0.000000,1.000118,0.000000,0.144780,0.000000,0.003564
Jet\m1278_unified_prepared.obj,0.000000,3.138984,0.011762,0.503443,0.000000,1.000419,0.000000,0.139985,0.000000,0.003009
Jet\m1279_unified_prepared.obj,0.000000,3.138368,0.006453,0.587867,0.000000,1.134285,0.000000,0.250222,0.000000,0.011305
Jet\m1280_unified_prepared.obj,0.000000,3.136985,0.003755,0.505276,0.000000,0.999967,0.000000,0.162096,0.000000,0.005109
Jet\m1281_unified_prepared.obj,0.000000,3.129334,0.003594,0.505392,0.000000,0.997410,0.000000,0.164713,0.000000,0.003902
Jet\m1282_unified_prepared.obj,0.000000,3.140593,0.007476,0.516067,0.000000,1.002490,0.000000,0.248262,0.000000,0.008932
Jet\m1283_unified_prepared.obj,0.000000,3.136782,0.059407,0.509844,0.000000,1.000047,0.000000,0.159973,0.000000,0.003578
Jet\m1284_unified_prepared.obj,0.000000,3.139493,0.015524,0.501532,0.000000,1.000192,0.000000,0.152504,0.000000,0.004141
Jet\m1285_unified_prepared.obj,0.000000,3.138943,0.006449,0.526055,0.000000,1.041421,0.000000,0.114834,0.000000,0.002251
Jet\m1286_unified_prepared.obj,0.000000,3.139938,0.009953,0.511287,0.000000,1.000645,0.000000,0.210555,0.000000,0.005603
Jet\m1287_unified_prepared.obj,0.000000,3.135469,0.005314,0.503956,0.000000,1.002218,0.000000,0.126494,0.000000,0.003305
Jet\m1288_unified_prepared.obj,0.000000,3.128942,0.018154,0.506268,0.000000,1.000846,0.000000,0.235798,0.000000,0.011506
Jet\m1289_unified_prepared.obj,0.000000,3.133337,0.006257,0.501512,0.000000,0.970537,0.000000,0.223482,0.000000,0.011456
Jet\m1290_unified_prepared.obj,0.000000,3.136130,0.001615,0.532033,0.000000,1.030815,0.000000,0.182218,0.000000,0.005249
Jet\m1291_unified_prepared.obj,0.000000,3.141520,0.001906,0.527544,0.000000,1.017355,0.000000,0.226352,0.000000,0.014563
Jet\m1292_unified_prepared.obj,0.000000,3.136372,0.009432,0.504352,0.000000,0.998520,0.000000,0.203167,0.000000,0.007970
Jet\m1293_unified_prepared.obj,0.000000,3.138632,0.007744,0.512035,0.000000,1.001093,0.000000,0.154519,0.000000,0.007584
Jet\m1294_unified_prepared.obj,0.000000,3.137820,0.011877,0.549632,0.000000,1.001805,0.000000,0.191421,0.000000,0.003580
Jet\m1295_unified_prepared.obj,0.000000,3.139812,0.009800,0.554761,0.000000,1.006323,0.000000,0.224576,0.000000,0.002257
Jet\m1296_unified_prepared.obj,0.000000,3.139203,0.030950,0.546542,0.000000,1.000603,0.000000,0.226108,0.000000,0.005842
Jet\m1297_unified_prepared.obj,0.000000,3.133971,0.005116,0.521019,0.000000,1.003610,0.000000,0.106348,0.000000,0.001148
Jet\m1298_unified_prepared.obj,0.000000,3.132329,0.031196,0.614642,0.000000,1.042453,0.000000,0.277619,0.000000,0.020020
Jet\m1299_unified_prepared.obj,0.000000,3.135329,0.015439,0.561856,0.000000,0.972698,0.000000,0.264504,0.000000,0.010145
Jet\m1300_unified_prepared.obj,0.000000,3.141570,0.035297,0.543431,0.000000,0.970091,0.000000,0.305195,0.000000,0.010273
Jet\m1301_unified_prepared.obj,0.000000,3.141129,0.023752,0.537291,0.000000,1.001906,0.000000,0.253191,0.000000,0.006360
Knife\D01015_unified_prepared.obj,0.000000,3.140103,0.015156,0.521273,0.000000,0.992707,0.000000,0.101840,0.000000,0.000612
Knife\D01025_unified_prepared.obj,0.000000,3.140349,0.009043,0.591638,0.000000,1.002331,0.000000,0.077943,0.000000,0.001569
Knife\D01032_unified_prepared.obj,0.000000,3.140176,0.010080,0.536924,0.000000,0.999562,0.000000,0.057412,0.000000,0.000925
Knife\D01051_unified_prepared.obj,0.000000,3.139396,0.015377,0.650041,0.000000,0.996667,0.000000,0.042479,0.000000,0.000538
Knife\D01054_unified_prepared.obj,0.000000,3.140226,0.007804,0.508410,0.000000,0.999883,0.000000,0.039183,0.000000,0.000199
Knife\D01057_unified_prepared.obj,0.000000,3.140998,0.012339,0.573472,0.000000,0.999595,0.000000,0.047578,0.000000,0.000629
Knife\D01063_unified_prepared.obj,0.000000,3.140977,0.029392,0.645302,0.000000,1.000111,0.000000,0.059137,0.000000,0.000503
Knife\D01075_unified_prepared.obj,0.000000,3.139461,0.008075,0.537205,0.000000,0.994946,0.000000,0.049476,0.000000,0.001007
Knife\D01077_unified_prepared.obj,0.000000,3.138869,0.025193,0.612800,0.000000,0.992897,0.000000,0.082246,0.000000,0.001056
Knife\D01107_unified_prepared.obj,0.000000,3.141507,0.038148,0.586217,0.000000,0.998533,0.000000,0.071751,0.000000,0.001192
Knife\D01119_unified_prepared.obj,0.000000,3.141219,0.012413,0.536625,0.000000,0.995006,0.000000,0.076018,0.000000,0.000849
Knife\D01120_unified_prepared.obj,0.000000,3.141394,0.037882,0.615775,0.000000,1.005052,0.000000,0.055244,0.000000,0.000936
Knife\D01132_unified_prepared.obj,0.000000,3.140049,0.012311,0.521097,0.000000,0.997575,0.000000,0.048956,0.000000,0.000509
Knife\D01150_unified_prepared.obj,0.000000,3.138570,0.046822,0.587870,0.000000,0.995157,0.000000,0.091084,0.000000,0.002741
Knife\D01160_unified_prepared.obj,0.000000,3.132094,0.025246,0.512276,0.000000,1.005502,0.000000,0.066679,0.000000,0.000871
Knife\D01168_unified_prepared.obj,0.000000,3.140437,0.017513,0.573382,0.000000,1.000335,0.000000,0.054582,0.000000,0.000650
Knife\D01174_unified_prepared.obj,0.000000,3.139137,0.011833,0.528075,0.000000,0.953270,0.000000,0.032581,0.000000,0.000191
Knife\D01175_unified_prepared.obj,0.000000,3.141593,0.016332,0.625004,0.000000,1.006272,0.000000,0.086428,0.000000,0.001636
Knife\D01187_unified_prepared.obj,0.000000,3.141457,0.029159,0.540381,0.000000,0.996769,0.000000,0.083933,0.000000,0.000695
Knife\D01189_unified_prepared.obj,0.000000,3.139994,0.003542,0.696896,0.000000,1.005804,0.000000,0.073539,0.000000,0.000669
Knife\m722_unified_prepared.obj,0.000000,3.140083,0.006937,0.646045,0.000000,0.996800,0.000000,0.068338,0.000000,0.001129
Knife\m723_unified_prepared.obj,0.000000,3.137367,0.017451,0.793722,0.000000,0.997930,0.000000,0.102791,0.000000,0.001380
Knife\m724_unified_prepared.obj,0.000000,3.140420,0.011193,0.582270,0.000000,0.999199,0.000000,0.062674,0.000000,0.001425
Knife\m725_unified_prepared.obj,0.000000,3.140290,0.074959,0.549716,0.000000,1.001350,0.000000,0.119726,0.000000,0.002288
Knife\m726_unified_prepared.obj,0.000000,3.138811,0.015517,0.593277,0.000000,1.016959,0.000000,0.135620,0.000000,0.001675
Knife\m727_unified_prepared.obj,0.000000,3.137524,0.114909,0.592436,0.000000,1.019834,0.000000,0.195583,0.000000,0.003510
Knife\m728_unified_prepared.obj,0.000000,3.134451,0.121387,0.534993,0.000000,0.998526,0.000000,0.135969,0.000000,0.003739
MilitaryVehicle\D00017_unified_prepared.obj,0.000000,3.131897,0.028546,0.663410,0.000000,1.175166,0.000000,0.311324,0.000000,0.025241
MilitaryVehicle\D00051_unified_prepared.obj,0.000000,3.138350,0.169880,0.557658,0.000000,1.081650,0.000000,0.250459,0.000000,0.027692
MilitaryVehicle\D00100_unified_prepared.obj,0.000000,3.133314,0.111215,0.627760,0.000000,1.103179,0.000000,0.325994,0.000000,0.046151
MilitaryVehicle\D00173_unified_prepared.obj,0.000000,3.133434,0.140874,0.525440,0.000000,1.028849,0.000000,0.196112,0.000000,0.022818
MilitaryVehicle\D00272_unified_prepared.obj,0.000000,3.131627,0.121362,0.574064,0.000000,1.032378,0.000000,0.222786,0.000000,0.018887
MilitaryVehicle\D00334_unified_prepared.obj,0.000000,3.114592,0.049791,0.594373,0.000000,0.992624,0.000000,0.145358,0.000000,0.008128
MilitaryVehicle\D00458_unified_prepared.obj,0.000000,3.134953,0.113368,0.565434,0.000000,1.057976,0.000000,0.222656,0.000000,0.016193
MilitaryVehicle\D00529_unified_prepared.obj,0.000000,3.136191,0.100355,0.599919,0.000000,1.010808,0.000000,0.173151,0.000000,0.013070
MilitaryVehicle\D00577_unified_prepared.obj,0.000000,3.134211,0.149106,0.576664,0.000000,1.070063,0.000000,0.221031,0.000000,0.022524
MilitaryVehicle\D00611_unified_prepared.obj,0.000000,3.126677,0.058500,0.562662,0.000000,1.003302,0.000000,0.188883,0.000000,0.014823
MilitaryVehicle\D00723_unified_prepared.obj,0.000000,3.137325,0.151516,0.570991,0.000000,1.071848,0.000000,0.218698,0.000000,0.025195
MilitaryVehicle\D00761_unified_prepared.obj,0.000000,3.125790,0.087895,0.600280,0.000000,1.002027,0.000000,0.207955,0.000000,0.019575
MilitaryVehicle\D00778_unified_prepared.obj,0.000000,3.141404,0.118017,0.620742,0.000000,1.015868,0.000000,0.218750,0.000000,0.018770
MilitaryVehicle\D00799_unified_prepared.obj,0.000000,3.139190,0.015514,0.589090,0.000000,1.136066,0.000000,0.284394,0.000000,0.022065
MilitaryVehicle\D00801_unified_prepared.obj,0.000000,3.136573,0.094782,0.632781,0.000000,0.981997,0.000000,0.121733,0.000000,0.008495
MilitaryVehicle\D00918_unified_prepared.obj,0.000000,3.141586,0.060368,0.536356,0.000000,1.039114,0.000000,0.245834,0.000000,0.027390
MilitaryVehicle\D00932_unified_prepared.obj,0.000000,3.136538,0.073129,0.607507,0.000000,1.014174,0.000000,0.237032,0.000000,0.025019
MilitaryVehicle\D00933_unified_prepared.obj,0.000000,3.126459,0.068552,0.612189,0.000000,1.000259,0.000000,0.153472,0.000000,0.009184
MilitaryVehicle\D00952_unified_prepared.obj,0.000000,3.141589,0.038863,0.679766,0.000000,1.149736,0.000000,0.342403,0.000000,0.048662
MilitaryVehicle\D00971_unified_prepared.obj,0.000000,3.132649,0.099727,0.600395,0.000000,1.005563,0.000000,0.163932,0.000000,0.014082
Monitor\D00007_unified_prepared.obj,0.000000,3.140116,0.102044,0.551592,0.000000,1.059884,0.000000,0.279096,0.000000,0.020591
Monitor\D00141_unified_prepared.obj,0.000000,3.141163,0.181458,0.558986,0.000000,0.978761,0.000000,0.226436,0.000000,0.016573
Monitor\D00229_unified_prepared.obj,0.000000,3.140792,0.053576,0.679779,0.000000,1.135338,0.000000,0.395260,0.000000,0.052224
Monitor\D00336_unified_prepared.obj,0.000000,3.138560,0.072279,0.607242,0.000000,1.135170,0.000000,0.381014,0.000000,0.063771
Monitor\D00339_unified_prepared.obj,0.000000,3.141323,0.016799,0.689154,0.000000,1.065677,0.000000,0.279560,0.000000,0.018674
Monitor\D00364_unified_prepared.obj,0.000000,3.137366,0.124767,0.627510,0.000000,1.050796,0.000000,0.388604,0.000000,0.069633
