name,surface_area_before,volume_before,compactness_before,rectangularity_before,diameter_before,convexity_before,eccentricity_before,surface_area_after,volume_after,compactness_after,rectangularity_after,diameter_after,convexity_after,eccentricity_after
Jet\m1269_00_original.obj,0.170429,0.000162,1665.403716,0.144176,0.951071,0.131837,164.754598,0.174056,0.000054,15901.666613,0.147244,0.951071,0.092517,165.336110
Jet\m1269_01_remeshed.obj,0.170429,0.000162,1665.386149,0.144176,0.951071,0.143919,224.482270,0.174056,0.000054,15901.831166,0.147245,0.951071,0.008430,224.331451
Jet\m1269_02_translated.obj,0.170430,0.000032,41484.731997,0.144176,0.951071,0.067249,224.481777,0.174057,0.000054,15901.972208,0.147245,0.951071,0.105131,224.330957
Jet\m1269_03_aligned.obj,0.170429,0.000032,41477.592655,0.145914,0.951071,0.018072,224.481662,0.174056,0.000054,15901.891534,0.149020,0.951071,0.030124,224.330842
Jet\m1269_04_flipped.obj,0.170429,0.000032,41477.592655,0.145914,0.951071,0.018072,224.481662,0.174056,0.000054,15901.891534,0.149020,0.951071,0.030124,224.330842
Jet\m1269_05_scaled.obj,0.188828,0.000038,41484.601171,0.145914,1.001093,0.026361,224.481888,0.192847,0.000063,15901.455150,0.149020,1.001093,0.043945,224.331069
Jet\m1269_unified.obj,0.188828,0.000038,41484.601171,0.145914,1.001093,0.026361,224.481888,0.192847,0.000063,15901.455150,0.149020,1.001093,0.043945,224.331069
Jet\m1275_00_original.obj,0.431127,0.002298,134.181409,0.296242,0.957010,0.387213,22.049957,0.439741,0.001985,190.745118,0.302162,0.957010,0.366070,22.429816
Jet\m1275_01_remeshed.obj,0.431127,0.002298,134.180352,0.296242,0.957010,0.271005,17.891851,0.439741,0.001985,190.745112,0.302162,0.957010,0.448462,17.891974
Jet\m1275_02_translated.obj,0.431127,0.001826,212.476372,0.296242,0.957010,1.097096,17.891874,0.439742,0.001985,190.745070,0.302162,0.957010,0.444707,17.891997
Jet\m1275_03_aligned.obj,0.431127,0.001826,212.476341,0.296827,0.957011,0.569225,17.891877,0.439741,0.001985,190.744818,0.302759,0.957011,0.618873,17.892000
Jet\m1275_04_flipped.obj,0.431127,0.001826,212.476341,0.296827,0.957011,0.569225,17.891877,0.439741,0.001985,190.744818,0.302759,0.957011,0.618873,17.892000
Jet\m1275_05_scaled.obj,0.477101,0.002126,212.476286,0.296828,1.006744,0.541703,17.891878,0.486634,0.002311,190.745101,0.302759,1.006744,0.588950,17.892001
Jet\m1275_unified.obj,0.477101,0.002126,212.476286,0.296828,1.006744,0.541703,17.891878,0.486634,0.002311,190.745101,0.302759,1.006744,0.588950,17.892001
Jet\m1287_00_original.obj,0.339456,0.001021,331.932603,0.309794,0.953375,12.763390,58.795531,0.342812,0.001648,131.139892,0.312856,0.953375,20.607841,58.971591
Jet\m1287_01_remeshed.obj,0.339455,0.001021,331.931399,0.309793,0.953375,0.611728,62.031289,0.342811,0.001648,131.137618,0.312856,0.953375,0.520850,62.031116
Jet\m1287_02_translated.obj,0.339456,0.000734,642.068818,0.309794,0.953375,0.360499,62.031397,0.342812,0.001648,131.140657,0.312857,0.953375,1.495382,62.031222
Jet\m1287_03_aligned.obj,0.339456,0.000734,642.068738,0.313028,0.953374,0.324215,62.031510,0.342812,0.001648,131.139081,0.316123,0.953374,0.728058,62.031336
Jet\m1287_04_flipped.obj,0.339456,0.000734,642.068738,0.313028,0.953374,0.471768,62.031510,0.342812,0.001648,131.139081,0.316123,0.953374,1.059404,62.031336
Jet\m1287_05_scaled.obj,0.376077,0.000856,642.062036,0.313028,1.003484,0.169963,62.031512,0.379795,0.001922,131.140103,0.316123,1.003484,0.381666,62.031338
Jet\m1287_unified.obj,0.376077,0.000856,642.062036,0.313028,1.003484,0.169963,62.031512,0.379795,0.001922,131.140103,0.316123,1.003484,0.381666,62.031338
Jet\m1288_00_original.obj,0.832714,0.006855,108.634867,0.424353,0.950930,0.484218,40.211428,0.965091,0.008974,98.683879,0.491813,0.950930,0.633886,39.736029
Jet\m1288_01_remeshed.obj,0.832714,0.006855,108.634611,0.424353,0.950930,0.705049,61.231159,0.962293,0.008071,120.953264,0.490387,0.950930,0.830065,60.948204
Jet\m1288_02_translated.obj,0.832714,0.011194,40.743401,0.424353,0.950930,6.539810,61.231243,0.962293,0.006239,202.444404,0.490387,0.950930,2.101197,60.948288
Jet\m1288_03_aligned.obj,0.832714,0.011194,40.743182,0.406651,0.950930,1.864591,61.231238,0.962293,0.006239,202.443918,0.469930,0.950930,1.039145,60.948283
Jet\m1288_04_flipped.obj,0.832714,0.011194,40.743182,0.406651,0.950930,2.877385,61.231238,0.962293,0.006239,202.443918,0.469930,0.950930,1.603579,60.948283
Jet\m1288_05_scaled.obj,0.923924,0.013083,40.743291,0.406651,1.001657,2.822136,61.231241,1.067697,0.007291,202.443099,0.469930,1.001657,1.635030,60.948286
Jet\m1288_unified.obj,0.923924,0.013083,40.743291,0.406651,1.001657,2.822136,61.231241,1.067697,0.007291,202.443099,0.469930,1.001657,1.635030,60.948286
Jet\m1296_00_original.obj,0.784987,0.012606,26.912132,0.617146,0.951021,1.280291,151.181194,0.792069,0.008653,58.686647,0.622714,0.951021,0.878747,157.548086
Jet\m1296_01_remeshed.obj,0.784987,0.012606,26.912176,0.617146,0.951021,1.468671,244.133720,0.792069,0.008653,58.686704,0.622714,0.951021,13.241538,244.409513
Jet\m1296_02_translated.obj,0.784987,0.003191,419.934733,0.617146,0.951021,3.532578,244.133450,0.792069,0.008653,58.686666,0.622714,0.951021,17.775416,244.409243
Jet\m1296_03_aligned.obj,0.784988,0.003191,419.935387,0.616197,0.951022,1.777555,244.133388,0.792070,0.008653,58.686454,0.621756,0.951022,4.819432,244.409181
Jet\m1296_04_flipped.obj,0.784988,0.003191,419.935387,0.616197,0.951022,3.962181,244.133388,0.792070,0.008653,58.686454,0.621756,0.951022,10.742546,244.409181
Jet\m1296_05_scaled.obj,0.869662,0.003721,419.935210,0.616197,1.001001,1.808273,244.133691,0.877507,0.010090,58.686778,0.621756,1.001001,4.902705,244.409485
Jet\m1296_unified.obj,0.869662,0.003721,419.935210,0.616197,1.001001,1.808273,244.133691,0.877507,0.010090,58.686778,0.621756,1.001001,4.902705,244.409485
Knife\D01107_00_original.obj,0.054685,0.000081,222.249054,2.256317,0.217263,0.560817,193.180505,0.018228,0.000027,74.083018,0.752106,0.217263,0.186939,193.180505
Knife\D01107_01_remeshed.obj,0.018228,0.000027,74.084453,0.752109,0.217263,0.184953,312.797901,0.018228,0.000027,74.084458,0.752109,0.217263,0.184953,313.108154
Knife\D01107_02_translated.obj,0.018228,0.000027,74.084517,0.752109,0.217263,5.718900,312.797376,0.018228,0.000027,74.084518,0.752109,0.217263,5.718900,313.107628
Knife\D01107_03_aligned.obj,0.018228,0.000027,74.081483,0.789344,0.217263,15.577222,312.796254,0.018228,0.000027,74.081484,0.789344,0.217263,15.577222,312.954558
Knife\D01107_04_flipped.obj,0.018228,0.000027,74.081483,0.789344,0.217263,4.149215,312.796254,0.018228,0.000027,74.081484,0.789344,0.217263,4.149215,312.954558
Knife\D01107_05_scaled.obj,0.387949,0.002640,74.082414,0.789335,1.002309,3.311655,312.795886,0.387949,0.002640,74.082414,0.789335,1.002309,3.311655,313.106138
Knife\D01107_unified.obj,0.387949,0.002640,74.082414,0.789335,1.002309,3.311655,312.795886,0.387949,0.002640,74.082414,0.789335,1.002309,3.311655,313.106138
Knife\m722_00_original.obj,0.118054,0.000274,193.322357,0.272057,0.950015,0.134957,548.667457,0.123931,0.000483,72.244650,0.285600,0.950015,0.237457,554.083168
Knife\m722_01_remeshed.obj,0.118054,0.000274,193.327159,0.272057,0.950015,0.245575,1087.873870,0.123931,0.000483,72.245707,0.285600,0.950015,1.487813,1089.058984
Knife\m722_02_translated.obj,0.118054,0.000406,88.205673,0.272057,0.950015,0.711032,1087.871983,0.123931,0.000483,72.245019,0.285600,0.950015,1.962481,1089.057097
Knife\m722_03_aligned.obj,0.118054,0.000406,88.203386,0.270764,0.950015,0.606954,1087.870427,0.123931,0.000483,72.244773,0.284244,0.950015,0.721348,1089.055539
Knife\m722_04_flipped.obj,0.118054,0.000406,88.203386,0.270764,0.950015,0.614954,1087.870427,0.123931,0.000483,72.244773,0.284244,0.950015,0.730856,1089.055539
Knife\m722_05_scaled.obj,0.130803,0.000474,88.204371,0.270765,1.000000,0.539220,1087.870190,0.137315,0.000563,72.244626,0.284244,1.000000,0.640851,1089.055302
Knife\m722_unified.obj,0.130803,0.000474,88.204371,0.270765,1.000000,0.539220,1087.870190,0.137315,0.000563,72.244626,0.284244,1.000000,0.640851,1089.055302
Knife\m728_00_original.obj,0.452576,0.004744,36.420772,0.560266,0.980370,1.352227,83.487544,0.470127,0.004136,53.701178,0.581992,0.980370,1.179009,84.023450
Knife\m728_01_remeshed.obj,0.452545,0.004745,36.401311,0.560227,0.980370,1.712766,94.357917,0.467916,0.004131,53.069532,0.579256,0.980370,1.491397,94.386635
Knife\m728_02_translated.obj,0.452545,0.003869,54.752830,0.560228,0.980369,1.838677,94.357774,0.467916,0.004132,53.051802,0.579256,0.980369,1.996956,94.386491
Knife\m728_03_aligned.obj,0.452545,0.003869,54.752793,0.435112,0.980371,3.986266,94.357885,0.467916,0.004132,53.051645,0.449891,0.980371,4.257741,94.386603
Knife\m728_04_flipped.obj,0.452545,0.003869,54.752793,0.435112,0.980371,4.245377,94.357885,0.467916,0.004132,53.051645,0.449891,0.980371,4.534497,94.386603
Knife\m728_05_scaled.obj,0.470886,0.004106,54.752018,0.435112,1.000038,3.975729,94.357920,0.486880,0.004386,53.050995,0.449891,1.000038,4.246482,94.386638
Knife\m728_unified.obj,0.470886,0.004106,54.752018,0.435112,1.000038,3.975729,94.357920,0.486880,0.004386,53.050995,0.449891,1.000038,4.246482,94.386638
MilitaryVehicle\D00458_00_original.obj,8.811087,0.265463,85.827824,1.292064,1.908513,3.316703,7.936907,10.827441,0.254121,173.797914,1.587743,1.908513,3.306288,7.946752
MilitaryVehicle\D00458_01_remeshed.obj,8.385783,0.262689,75.560251,1.229697,1.908296,3.997658,10.316454,10.202303,0.258379,140.645796,1.496073,1.908296,17.042651,10.319335
MilitaryVehicle\D00458_02_translated.obj,8.385783,0.262508,75.664717,1.229697,1.908296,3.619345,10.316454,10.202302,0.258157,140.887864,1.496073,1.908296,10.820143,10.319335
MilitaryVehicle\D00458_03_aligned.obj,8.385781,0.262508,75.664822,1.327378,1.908296,7.467858,10.316455,10.202300,0.258157,140.887907,1.614913,1.908296,7.344091,10.319335
MilitaryVehicle\D00458_04_flipped.obj,8.385781,0.262508,75.664822,1.327378,1.908296,7.467858,10.316455,10.202300,0.258157,140.887907,1.614913,1.908296,7.344091,10.319335
MilitaryVehicle\D00458_05_scaled.obj,2.652913,0.046710,75.664747,1.327378,1.073337,5.593225,10.316455,3.227585,0.045936,140.888076,1.614913,1.073337,5.500522,10.319335
MilitaryVehicle\D00458_unified.obj,2.652913,0.046710,75.664747,1.327378,1.073337,5.593225,10.316455,3.227585,0.045936,140.888076,1.614913,1.073337,5.500522,10.319335
MilitaryVehicle\D00932_00_original.obj,10.128916,0.323732,87.672888,1.147580,1.737981,7.386052,5.411561,10.910334,0.309164,120.138637,1.236113,1.737981,7.053688,5.422022
MilitaryVehicle\D00932_01_remeshed.obj,9.952378,0.323221,83.431459,1.127653,1.737778,11.365662,5.081051,10.910072,0.336449,101.436079,1.236164,1.737778,11.830812,5.113939
MilitaryVehicle\D00932_02_translated.obj,9.952378,0.320693,84.752104,1.127653,1.737778,8.078101,5.081049,10.910072,0.338390,100.275760,1.236164,1.737778,8.523886,5.113937
MilitaryVehicle\D00932_03_aligned.obj,9.952377,0.320692,84.752200,1.404918,1.737778,46.125824,5.081051,10.910070,0.338390,100.275827,1.540109,1.737778,48.671259,5.113939
MilitaryVehicle\D00932_04_flipped.obj,9.952377,0.320692,84.752200,1.404918,1.737778,9.508633,5.081051,10.910070,0.338390,100.275827,1.540109,1.737778,10.033363,5.113939
MilitaryVehicle\D00932_05_scaled.obj,3.626342,0.070535,84.751818,1.404917,1.048975,8.035729,5.081051,3.975295,0.074427,100.275513,1.540108,1.048975,8.479171,5.113939
MilitaryVehicle\D00932_unified.obj,3.626342,0.070535,84.751818,1.404917,1.048975,8.035729,5.081051,3.975295,0.074427,100.275513,1.540108,1.048975,8.479171,5.113939
Monitor\D00339_00_original.obj,5.426974,0.210506,31.892762,0.871659,1.699594,156.277009,16.504883,5.430032,0.210494,31.950308,0.872150,1.699594,156.268194,16.478657
Monitor\D00339_01_remeshed.obj,5.426974,0.210506,31.892775,0.871659,1.699594,8.035964,27.958228,5.430032,0.210494,31.950321,0.872150,1.699594,8.035510,27.962927
Monitor\D00339_02_translated.obj,5.426974,0.210574,31.872203,0.871659,1.699594,23.016075,27.958222,5.430032,0.210494,31.950306,0.872150,1.699594,23.007358,27.962920
Monitor\D00339_03_aligned.obj,5.426974,0.210574,31.872226,0.779816,1.699594,3.834068,27.958228,5.430032,0.210494,31.950330,0.780255,1.699594,3.832616,27.962927
Monitor\D00339_04_flipped.obj,5.426974,0.210574,31.872226,0.779816,1.699594,10.335481,27.958228,5.430032,0.210494,31.950330,0.780255,1.699594,10.331567,27.962927
Monitor\D00339_05_scaled.obj,2.585452,0.069242,31.872228,0.779816,1.173098,5.339469,27.958230,2.586909,0.069216,31.950332,0.780255,1.173098,5.337447,27.962929
Monitor\D00339_unified.obj,2.585452,0.069242,31.872228,0.779816,1.173098,5.339469,27.958230,2.586909,0.069216,31.950332,0.780255,1.173098,5.337447,27.962929
Monitor\D00548_00_original.obj,8.283691,0.184634,147.433617,0.829823,1.962518,1.417680,32.877987,14.522491,0.292045,317.520521,1.454799,1.962518,2.242416,32.539154
Monitor\D00548_01_remeshed.obj,8.152843,0.185069,139.896408,0.816716,1.962518,21.880823,26.165772,14.522488,0.292045,317.520727,1.454798,1.962518,34.528586,26.142159
Monitor\D00548_02_translated.obj,8.152845,0.208689,110.021415,0.816716,1.962518,9.430997,26.165753,14.522490,0.292045,317.520361,1.454799,1.962518,13.198006,26.142141
Monitor\D00548_03_aligned.obj,8.152844,0.208689,110.021016,1.123735,1.962518,3.575617,26.165756,14.522489,0.292045,317.520040,2.001685,1.962518,5.003814,26.142144
Monitor\D00548_04_flipped.obj,8.152844,0.208689,110.021016,1.123735,1.962518,4.850776,26.165756,14.522489,0.292045,317.520040,2.001685,1.962518,6.788306,26.142144
Monitor\D00548_05_scaled.obj,2.830067,0.042681,110.021391,1.123735,1.156264,9.491338,26.165758,5.041139,0.059728,317.520423,2.001686,1.156264,13.282446,26.142146
Monitor\D00548_unified.obj,2.830067,0.042681,110.021391,1.123735,1.156264,9.491338,26.165758,5.041139,0.059728,317.520423,2.001686,1.156264,13.282446,26.142146
Monoplane\D00169_00_original.obj,2.511048,0.047926,60.948510,0.283110,1.909967,0.901561,80.856146,2.516386,0.047407,62.690449,0.283712,1.909967,0.891783,80.714158
Monoplane\D00169_01_remeshed.obj,2.511048,0.047926,60.948400,0.283110,1.909967,0.807976,83.007674,2.516386,0.047407,62.690337,0.283712,1.909967,0.799213,82.969009
Monoplane\D00169_02_translated.obj,2.511046,0.047599,61.790238,0.283110,1.909967,0.912045,83.007688,2.516385,0.047407,62.690429,0.283712,1.909967,0.908362,82.969023
Monoplane\D00169_03_aligned.obj,2.511048,0.047599,61.790158,0.266195,1.909967,0.447567,83.007660,2.516386,0.047407,62.690343,0.266761,1.909967,0.445760,82.968995
Monoplane\D00169_04_flipped.obj,2.511048,0.047599,61.790158,0.266195,1.909967,1.352659,83.007660,2.516386,0.047407,62.690343,0.266761,1.909967,1.347197,82.968995
Monoplane\D00169_05_scaled.obj,0.704132,0.007068,61.790284,0.266196,1.011405,1.048002,83.007655,0.705629,0.007039,62.690464,0.266761,1.011405,1.043770,82.968990
Monoplane\D00169_unified.obj,0.704132,0.007068,61.790284,0.266196,1.011405,1.048002,83.007655,0.705629,0.007039,62.690464,0.266761,1.011405,1.043770,82.968990
Monoplane\D00925_00_original.obj,2.550475,0.051500,55.308457,0.280947,1.955863,0.409732,34.660668,2.567182,0.053483,52.297545,0.282788,1.955863,0.425509,34.555894
Monoplane\D00925_01_remeshed.obj,2.550475,0.051500,55.308443,0.280947,1.955863,0.861254,41.685411,2.567182,0.053483,52.297511,0.282788,1.955863,0.895862,41.650193
Monoplane\D00925_02_translated.obj,2.550474,0.051595,55.105561,0.280947,1.955863,0.891059,41.685413,2.567182,0.053483,52.297333,0.282788,1.955863,0.923672,41.650195
Monoplane\D00925_03_aligned.obj,2.550474,0.051595,55.105717,0.279470,1.955863,0.529498,41.685416,2.567181,0.053483,52.297463,0.281300,1.955863,0.581691,41.650198
Monoplane\D00925_04_flipped.obj,2.550474,0.051595,55.105717,0.279470,1.955863,0.574859,41.685416,2.567181,0.053483,52.297463,0.281300,1.955863,0.549384,41.650198
Monoplane\D00925_05_scaled.obj,0.670624,0.006957,55.105688,0.279470,1.002923,0.432226,41.685412,0.675017,0.007211,52.297556,0.281300,1.002923,0.448045,41.650195
Monoplane\D00925_unified.obj,0.670624,0.006957,55.105688,0.279470,1.002923,0.432226,41.685412,0.675017,0.007211,52.297556,0.281300,1.002923,0.448045,41.650195
Motorcycle\D00021_00_original.obj,7.929833,0.307153,46.733726,0.904937,1.854978,2.701558,13.755351,10.765874,0.253713,171.399742,1.228580,1.854978,2.231528,13.742658
Motorcycle\D00021_01_remeshed.obj,7.928150,0.307188,46.693229,0.904745,1.854978,2.701869,13.755351,10.878281,0.262371,165.347084,1.241408,1.854978,2.307680,13.748022
Motorcycle\D00021_02_translated.obj,7.928150,0.318031,43.563573,0.904745,1.854978,2.840211,13.755351,10.878281,0.262347,165.377382,1.241408,1.854978,2.342917,13.748022
Motorcycle\D00021_03_aligned.obj,7.928148,0.318031,43.563538,0.891307,1.854978,22.129855,13.755350,10.878278,0.262347,165.377327,1.222970,1.854978,18.255123,13.748021
Motorcycle\D00021_04_flipped.obj,7.928148,0.318031,43.563538,0.891307,1.854978,22.129855,13.755350,10.878278,0.262347,165.377327,1.222970,1.854978,18.255123,13.748021
Motorcycle\D00021_05_scaled.obj,2.637244,0.061015,43.563484,0.891306,1.069863,21.381248,13.755349,3.618584,0.050332,165.377305,1.222969,1.069863,17.637581,13.748021
Motorcycle\D00021_unified.obj,2.637244,0.061015,43.563484,0.891306,1.069863,21.381248,13.755349,3.618584,0.050332,165.377305,1.222969,1.069863,17.637581,13.748021
Motorcycle\D00858_00_original.obj,6.026261,0.110036,159.817206,0.634734,1.861987,3.387468,14.317176,6.026261,0.110036,159.817206,0.634734,1.861987,3.387468,14.317176
Motorcycle\D00858_01_remeshed.obj,6.014919,0.109975,159.092635,0.633540,1.861987,0.968057,16.884178,6.014919,0.109975,159.092635,0.633540,1.861987,0.968057,16.884178
Motorcycle\D00858_02_translated.obj,6.014919,0.109975,159.092569,0.633540,1.861987,6.032373,16.884179,6.014919,0.109975,159.092569,0.633540,1.861987,6.032373,16.884179
Motorcycle\D00858_03_aligned.obj,6.014919,0.109975,159.092694,0.678947,1.861987,57.851861,16.884179,6.014919,0.109975,159.092694,0.678947,1.861987,57.851861,16.884179
Motorcycle\D00858_04_flipped.obj,6.014919,0.109975,159.092694,0.678947,1.861987,1.679128,16.884179,6.014919,0.109975,159.092694,0.678947,1.861987,1.679128,16.884179
Motorcycle\D00858_05_scaled.obj,1.778741,0.017686,159.092560,0.678947,1.012554,11.510574,16.884179,1.778741,0.017686,159.092560,0.678947,1.012554,11.510574,16.884179
Motorcycle\D00858_unified.obj,1.778741,0.017686,159.092560,0.678947,1.012554,11.510574,16.884179,1.778741,0.017686,159.092560,0.678947,1.012554,11.510574,16.884179
Motorcycle\m1483_00_original.obj,2.267772,0.020101,255.228887,1.168185,0.983549,1.234722,37.379282,2.975219,0.030996,242.378601,1.532609,0.983549,1.903997,37.202664
Motorcycle\m1483_01_remeshed.obj,2.252055,0.020079,250.500402,1.160089,0.983536,1.639726,34.831628,2.265928,0.019888,260.076551,1.167235,0.983536,1.624148,34.759189
Motorcycle\m1483_02_translated.obj,2.252055,0.020074,250.611623,1.160089,0.983536,3.511498,34.831630,2.265928,0.020002,257.112151,1.167235,0.983536,3.498907,34.759192
Motorcycle\m1483_03_aligned.obj,2.252055,0.020074,250.611582,1.158338,0.983536,3.522178,34.831627,2.265928,0.020002,257.112275,1.165473,0.983536,3.509548,34.773286
Motorcycle\m1483_04_flipped.obj,2.252055,0.020074,250.611582,1.158338,0.983536,14.791843,34.831627,2.265928,0.020002,257.112275,1.165473,0.983536,14.738801,34.773286
Motorcycle\m1483_05_scaled.obj,2.538435,0.024023,250.611697,1.158337,1.044200,27.101522,34.831634,2.554072,0.023937,257.112545,1.165473,1.044200,27.004335,34.755592
Motorcycle\m1483_unified.obj,2.538435,0.024023,250.611697,1.158337,1.044200,27.101522,34.831634,2.554072,0.023937,257.112545,1.165473,1.044200,27.004335,34.755592
Mug\D00728_00_original.obj,11.915109,0.196199,388.549805,0.894033,1.927269,2630.814366,5.539594,11.915214,0.196224,388.462561,0.894041,1.927269,2631.144502,5.539727
Mug\D00728_01_remeshed.obj,11.915109,0.196199,388.549805,0.894033,1.927269,2630.814366,5.539594,11.915214,0.196224,388.462561,0.894041,1.927269,2631.144502,5.539727
Mug\D00728_02_translated.obj,11.915110,0.196199,388.552702,0.894033,1.927269,2.730413,5.539593,11.915215,0.196224,388.462349,0.894041,1.927269,2.730766,5.539726
